Run ID,Response variable,Predictor datasets,Resolution,Best parameters,N tuning iters,CV nRMSE,CV nRMSE STD,CV r-squared,CV r-squared STD,Test r-squared,Predictor importance,Model file,N CV groups,CV grid size [m],CV block buffer,Random seed,N observations,Optimizer,max_iter,Filtered RV outliers
2023-06-19_19-57-20,iNat_Conduit.element.length_05deg_ln,"['WC_BIO_0.5_deg', 'MOD09GA.061_1km_0.5_deg', 'ISRIC_soil_0.5_deg']",0.5_deg,"{'n_estimators': 1269, 'max_depth': 5, 'subsample': 0.51, 'colsample_bytree': 0.35000000000000003, 'colsample_bylevel': 0.3, 'learning_rate': 0.008}",200.0,0.2934268549468463,0.0467516183336637,0.1797057575353347,0.0889894852746321,0.2949804549953353,"[['sur_refl_b03_mean_2001-01-01_0.5_deg', 0.019015448167920113], ['sur_refl_b04_mean_2001-02-01_0.5_deg', 0.016142187640070915], ['wc2.1_0.5_deg_bio_12', 0.015962354838848114], ['sur_refl_b01_mean_2001-02-01_0.5_deg', 0.015713300555944443], ['wc2.1_0.5_deg_bio_7', 0.015138709917664528], ['sur_refl_b03_mean_2001-02-01_0.5_deg', 0.01483175903558731], ['sur_refl_b04_mean_2000-03-01_0.5_deg', 0.01350573729723692], ['sur_refl_b03_mean_2000-05-01_0.5_deg', 0.01297232136130333], ['wc2.1_0.5_deg_bio_1', 0.012851537205278873], ['wc2.1_0.5_deg_bio_4', 0.012802484445273876], ['wc2.1_0.5_deg_bio_13', 0.012671925127506256], ['sur_refl_b01_mean_2000-03-01_0.5_deg', 0.01265490148216486], ['sur_refl_b01_mean_2001-01-01_0.5_deg', 0.010760603472590446], ['sur_refl_b04_mean_2000-05-01_0.5_deg', 0.010556668974459171], ['ocd_0-5cm_mean_0.5_deg', 0.010369808413088322], ['sur_refl_b03_mean_2000-12-01_0.5_deg', 0.010277319699525833], ['soc_15-30cm_mean_0.5_deg', 0.009954619221389294], ['sur_refl_b03_mean_2000-04-01_0.5_deg', 0.009948988445103168], ['wc2.1_0.5_deg_bio_13-14', 0.009943615645170212], ['sur_refl_b04_mean_2001-01-01_0.5_deg', 0.00985256303101778], ['sur_refl_b03_mean_2000-03-01_0.5_deg', 0.009466592222452164], ['sur_refl_b03_mean_2000-11-01_0.5_deg', 0.009250719100236893], ['soc_0-5cm_mean_0.5_deg', 0.009043174795806408], ['soc_30-60cm_mean_0.5_deg', 0.00892442837357521], ['sur_refl_b03_mean_2000-09-01_0.5_deg', 0.008699421770870686], ['sur_refl_b04_mean_2000-04-01_0.5_deg', 0.00865943543612957], ['silt_60-100cm_mean_0.5_deg', 0.008592261001467705], ['sur_refl_b02_mean_2000-07-01_0.5_deg', 0.008417649194598198], ['ocd_15-30cm_mean_0.5_deg', 0.008204610086977482], ['sur_refl_b01_mean_2000-05-01_0.5_deg', 0.00817666295915842], ['silt_30-60cm_mean_0.5_deg', 0.008157814852893353], ['sur_refl_b03_mean_2000-06-01_0.5_deg', 0.00815373845398426], ['wc2.1_0.5_deg_bio_15', 0.008101629093289375], ['soc_100-200cm_mean_0.5_deg', 0.008096243254840374], ['sur_refl_b03_mean_2000-07-01_0.5_deg', 0.008030891418457031], ['nitrogen_0-5cm_mean_0.5_deg', 0.007977694272994995], ['sur_refl_b03_mean_2000-10-01_0.5_deg', 0.007762807421386242], ['sur_refl_b05_mean_2000-11-01_0.5_deg', 0.007756114471703768], ['phh2o_5-15cm_mean_0.5_deg', 0.007731543853878975], ['phh2o_0-5cm_mean_0.5_deg', 0.007713273633271456], ['sur_refl_b02_mean_2000-06-01_0.5_deg', 0.0076948911882936954], ['sand_0-5cm_mean_0.5_deg', 0.007671517785638571], ['wc2.1_0.5_deg_bio_14', 0.007647067308425903], ['sur_refl_b04_mean_2000-11-01_0.5_deg', 0.007634253241121769], ['phh2o_100-200cm_mean_0.5_deg', 0.007605700753629208], ['silt_0-5cm_mean_0.5_deg', 0.007599618751555681], ['silt_100-200cm_mean_0.5_deg', 0.007505581248551607], ['sur_refl_b05_mean_2000-12-01_0.5_deg', 0.007500644773244858], ['sur_refl_b04_mean_2000-12-01_0.5_deg', 0.00741624878719449], ['silt_5-15cm_mean_0.5_deg', 0.007373632863163948], ['sur_refl_b02_mean_2000-08-01_0.5_deg', 0.007364269811660051], ['sur_refl_b05_mean_2000-07-01_0.5_deg', 0.007310539484024048], ['phh2o_30-60cm_mean_0.5_deg', 0.007283157669007778], ['sand_5-15cm_mean_0.5_deg', 0.007276295218616724], ['sur_refl_b02_mean_2000-11-01_0.5_deg', 0.007261903956532478], ['ocd_30-60cm_mean_0.5_deg', 0.007165844086557627], ['phh2o_60-100cm_mean_0.5_deg', 0.007162497378885746], ['sand_15-30cm_mean_0.5_deg', 0.007155957166105509], ['sur_refl_b01_mean_2000-04-01_0.5_deg', 0.007147677708417177], ['soc_5-15cm_mean_0.5_deg', 0.007091640494763851], ['cfvo_30-60cm_mean_0.5_deg', 0.007059392519295216], ['sur_refl_b04_mean_2000-07-01_0.5_deg', 0.0070352801121771336], ['sur_refl_b02_mean_2000-04-01_0.5_deg', 0.0070312535390257835], ['sur_refl_b05_mean_2000-08-01_0.5_deg', 0.007029419764876366], ['phh2o_15-30cm_mean_0.5_deg', 0.007005847524851561], ['sur_refl_b05_mean_2000-04-01_0.5_deg', 0.006962514482438564], ['ocs_0-30cm_mean_0.5_deg', 0.006960295140743256], ['ocd_100-200cm_mean_0.5_deg', 0.006945040076971054], ['sur_refl_b02_mean_2000-09-01_0.5_deg', 0.006940131075680256], ['sand_30-60cm_mean_0.5_deg', 0.0069153751246631145], ['sur_refl_b01_mean_2000-07-01_0.5_deg', 0.006905010435730219], ['clay_100-200cm_mean_0.5_deg', 0.006896444130688906], ['sur_refl_b01_mean_2000-06-01_0.5_deg', 0.006881370209157467], ['sur_refl_b04_mean_2000-09-01_0.5_deg', 0.006867145653814077], ['bdod_0-5cm_mean_0.5_deg', 0.006853428203612566], ['sur_refl_b05_mean_2000-09-01_0.5_deg', 0.006849753670394421], ['cfvo_0-5cm_mean_0.5_deg', 0.006808795966207981], ['sur_refl_b05_mean_2000-05-01_0.5_deg', 0.006793028209358454], ['clay_15-30cm_mean_0.5_deg', 0.00677989237010479], ['sand_100-200cm_mean_0.5_deg', 0.006766699254512787], ['sur_refl_b04_mean_2000-06-01_0.5_deg', 0.0067475223913788795], ['sur_refl_b05_mean_2000-03-01_0.5_deg', 0.0067406948655843735], ['silt_15-30cm_mean_0.5_deg', 0.00673412112519145], ['sur_refl_b02_mean_2000-10-01_0.5_deg', 0.006716867443174124], ['cec_15-30cm_mean_0.5_deg', 0.006710145156830549], ['ocd_5-15cm_mean_0.5_deg', 0.006699985358864069], ['sur_refl_b02_mean_2000-05-01_0.5_deg', 0.006662894040346146], ['clay_60-100cm_mean_0.5_deg', 0.0066263978369534016], ['sur_refl_b01_mean_2000-12-01_0.5_deg', 0.006609979551285505], ['nitrogen_15-30cm_mean_0.5_deg', 0.006602753885090351], ['clay_5-15cm_mean_0.5_deg', 0.006592757534235716], ['cfvo_5-15cm_mean_0.5_deg', 0.006544757634401321], ['cec_60-100cm_mean_0.5_deg', 0.00653107650578022], ['sur_refl_b01_mean_2000-10-01_0.5_deg', 0.006460283882915974], ['sur_refl_b05_mean_2000-10-01_0.5_deg', 0.006414907518774271], ['cfvo_60-100cm_mean_0.5_deg', 0.0063950479961931705], ['sur_refl_b05_mean_2000-06-01_0.5_deg', 0.00638685142621398], ['sur_refl_b02_mean_2000-12-01_0.5_deg', 0.006347662303596735], ['sur_refl_b02_mean_2001-02-01_0.5_deg', 0.006322947330772877], ['sand_60-100cm_mean_0.5_deg', 0.006294819060713053], ['sur_refl_b05_mean_2001-02-01_0.5_deg', 0.006250928621739149], ['sur_refl_b03_mean_2000-08-01_0.5_deg', 0.006215067580342293], ['sur_refl_b04_mean_2000-08-01_0.5_deg', 0.006202802062034607], ['sur_refl_b05_mean_2001-01-01_0.5_deg', 0.006190931890159845], ['sur_refl_b02_mean_2001-01-01_0.5_deg', 0.006170541979372501], ['sur_refl_b01_mean_2000-08-01_0.5_deg', 0.006165808532387018], ['sur_refl_b02_mean_2000-03-01_0.5_deg', 0.0061323381960392], ['sur_refl_b01_mean_2000-09-01_0.5_deg', 0.006103182677179575], ['ocd_60-100cm_mean_0.5_deg', 0.0060027651488780975], ['clay_30-60cm_mean_0.5_deg', 0.005990976933389902], ['cec_30-60cm_mean_0.5_deg', 0.005971306934952736], ['nitrogen_60-100cm_mean_0.5_deg', 0.005907400045543909], ['sur_refl_b01_mean_2000-11-01_0.5_deg', 0.005887079983949661], ['sur_refl_b04_mean_2000-10-01_0.5_deg', 0.005876451730728149], ['nitrogen_5-15cm_mean_0.5_deg', 0.005864195059984922], ['cec_100-200cm_mean_0.5_deg', 0.00580471521243453], ['cfvo_100-200cm_mean_0.5_deg', 0.005766773130744696], ['cec_5-15cm_mean_0.5_deg', 0.005764799192547798], ['cec_0-5cm_mean_0.5_deg', 0.005662844050675631], ['bdod_15-30cm_mean_0.5_deg', 0.005639285780489445], ['cfvo_15-30cm_mean_0.5_deg', 0.0055906521156430244], ['bdod_60-100cm_mean_0.5_deg', 0.00554966926574707], ['nitrogen_30-60cm_mean_0.5_deg', 0.005346354097127914], ['clay_0-5cm_mean_0.5_deg', 0.005318611394613981], ['nitrogen_100-200cm_mean_0.5_deg', 0.005151255056262016], ['bdod_100-200cm_mean_0.5_deg', 0.004825305193662643], ['bdod_30-60cm_mean_0.5_deg', 0.004437502007931471], ['bdod_5-15cm_mean_0.5_deg', 0.004069362301379442]]",/DATA/lusk/thesis/traits/results/training/2023-06-19_20-17-47/iNat_Conduit.element.length_05deg_ln_2023-06-19_20-17-47,10.0,20.93540353301549,0.0001,42.0,,,,
2023-06-19_19-57-20,iNat_Dispersal.unit.length_05deg_ln,"['WC_BIO_0.5_deg', 'MOD09GA.061_1km_0.5_deg', 'ISRIC_soil_0.5_deg']",0.5_deg,"{'n_estimators': 222, 'max_depth': 4, 'subsample': 0.72, 'colsample_bytree': 0.05, 'colsample_bylevel': 0.11, 'learning_rate': 0.0365}",200.0,0.347483947723635,0.0678413924698304,0.0528234071681548,0.0369500162127132,0.074737973579934,"[['wc2.1_0.5_deg_bio_4', 0.01925615780055523], ['clay_5-15cm_mean_0.5_deg', 0.01925068534910679], ['wc2.1_0.5_deg_bio_13-14', 0.01727983169257641], ['sur_refl_b03_mean_2000-10-01_0.5_deg', 0.016297059133648872], ['wc2.1_0.5_deg_bio_12', 0.01628970354795456], ['ocd_15-30cm_mean_0.5_deg', 0.01614093966782093], ['sur_refl_b04_mean_2000-08-01_0.5_deg', 0.014464917592704296], ['wc2.1_0.5_deg_bio_1', 0.013212058693170547], ['ocd_30-60cm_mean_0.5_deg', 0.011838201433420181], ['cec_60-100cm_mean_0.5_deg', 0.01153378002345562], ['ocd_5-15cm_mean_0.5_deg', 0.011424385011196136], ['sur_refl_b01_mean_2000-04-01_0.5_deg', 0.011315729469060898], ['bdod_5-15cm_mean_0.5_deg', 0.011290378868579865], ['ocd_0-5cm_mean_0.5_deg', 0.011287897825241089], ['cec_15-30cm_mean_0.5_deg', 0.011196096427738667], ['sur_refl_b04_mean_2000-06-01_0.5_deg', 0.011051720008254051], ['bdod_100-200cm_mean_0.5_deg', 0.011003280058503151], ['clay_60-100cm_mean_0.5_deg', 0.010967619717121124], ['phh2o_30-60cm_mean_0.5_deg', 0.0109441839158535], ['ocd_60-100cm_mean_0.5_deg', 0.010813562199473381], ['sur_refl_b03_mean_2000-04-01_0.5_deg', 0.01067443285137415], ['sur_refl_b01_mean_2000-08-01_0.5_deg', 0.010491229593753815], ['cec_30-60cm_mean_0.5_deg', 0.01041437592357397], ['clay_30-60cm_mean_0.5_deg', 0.010413150303065777], ['cfvo_15-30cm_mean_0.5_deg', 0.00997647363692522], ['wc2.1_0.5_deg_bio_7', 0.009941530413925648], ['sand_100-200cm_mean_0.5_deg', 0.009901176206767559], ['sur_refl_b03_mean_2001-02-01_0.5_deg', 0.00988892000168562], ['silt_100-200cm_mean_0.5_deg', 0.009883360005915165], ['cec_5-15cm_mean_0.5_deg', 0.009702992625534534], ['sur_refl_b04_mean_2000-03-01_0.5_deg', 0.009632383473217487], ['cec_0-5cm_mean_0.5_deg', 0.009587460197508335], ['sur_refl_b05_mean_2000-07-01_0.5_deg', 0.009574025869369507], ['sur_refl_b05_mean_2000-08-01_0.5_deg', 0.009571983478963375], ['sur_refl_b02_mean_2000-11-01_0.5_deg', 0.009549189358949661], ['sur_refl_b05_mean_2001-01-01_0.5_deg', 0.00952073559165001], ['sur_refl_b03_mean_2000-12-01_0.5_deg', 0.009517625905573368], ['sand_15-30cm_mean_0.5_deg', 0.009422404691576958], ['sur_refl_b01_mean_2001-01-01_0.5_deg', 0.009305891580879688], ['silt_60-100cm_mean_0.5_deg', 0.009108212776482105], ['phh2o_5-15cm_mean_0.5_deg', 0.009018642827868462], ['sur_refl_b03_mean_2000-09-01_0.5_deg', 0.008943305350840092], ['sur_refl_b02_mean_2000-05-01_0.5_deg', 0.00894305668771267], ['soc_0-5cm_mean_0.5_deg', 0.008870798163115978], ['sur_refl_b03_mean_2000-05-01_0.5_deg', 0.00886559672653675], ['clay_15-30cm_mean_0.5_deg', 0.00861667562276125], ['sur_refl_b02_mean_2001-01-01_0.5_deg', 0.008589358069002628], ['silt_15-30cm_mean_0.5_deg', 0.008275847882032394], ['bdod_0-5cm_mean_0.5_deg', 0.008219913579523563], ['cfvo_30-60cm_mean_0.5_deg', 0.008010627701878548], ['sur_refl_b04_mean_2000-09-01_0.5_deg', 0.007954394444823265], ['phh2o_60-100cm_mean_0.5_deg', 0.007952800951898098], ['sur_refl_b03_mean_2000-03-01_0.5_deg', 0.007863017730414867], ['clay_0-5cm_mean_0.5_deg', 0.007851522415876389], ['sand_0-5cm_mean_0.5_deg', 0.007769424468278885], ['bdod_60-100cm_mean_0.5_deg', 0.007597037125378847], ['sur_refl_b02_mean_2000-09-01_0.5_deg', 0.00749861029908061], ['sur_refl_b03_mean_2000-11-01_0.5_deg', 0.007455423008650541], ['sur_refl_b01_mean_2000-05-01_0.5_deg', 0.007267949637025595], ['sur_refl_b04_mean_2001-02-01_0.5_deg', 0.007252388168126345], ['sur_refl_b04_mean_2000-12-01_0.5_deg', 0.007243150379508734], ['sur_refl_b03_mean_2000-06-01_0.5_deg', 0.007187484763562679], ['ocd_100-200cm_mean_0.5_deg', 0.0071363854221999645], ['sur_refl_b01_mean_2000-11-01_0.5_deg', 0.0071325283497571945], ['sand_30-60cm_mean_0.5_deg', 0.0071093072183430195], ['sur_refl_b02_mean_2000-08-01_0.5_deg', 0.0070664905942976475], ['cfvo_60-100cm_mean_0.5_deg', 0.007013039663434029], ['cfvo_5-15cm_mean_0.5_deg', 0.006993171758949757], ['sur_refl_b03_mean_2000-07-01_0.5_deg', 0.006977013777941465], ['sur_refl_b04_mean_2000-07-01_0.5_deg', 0.006973422132432461], ['sur_refl_b04_mean_2000-05-01_0.5_deg', 0.006943773943930864], ['sur_refl_b02_mean_2000-04-01_0.5_deg', 0.006906312890350819], ['soc_5-15cm_mean_0.5_deg', 0.0068041300401091576], ['wc2.1_0.5_deg_bio_13', 0.006770751439034939], ['silt_5-15cm_mean_0.5_deg', 0.006591299083083868], ['silt_30-60cm_mean_0.5_deg', 0.006502328906208277], ['sur_refl_b04_mean_2000-04-01_0.5_deg', 0.006495807319879532], ['soc_15-30cm_mean_0.5_deg', 0.006463388912379742], ['sur_refl_b05_mean_2000-09-01_0.5_deg', 0.006436150521039963], ['phh2o_100-200cm_mean_0.5_deg', 0.006429941393435001], ['nitrogen_15-30cm_mean_0.5_deg', 0.006411589682102203], ['silt_0-5cm_mean_0.5_deg', 0.006395270582288504], ['sur_refl_b05_mean_2000-12-01_0.5_deg', 0.006266225129365921], ['clay_100-200cm_mean_0.5_deg', 0.006253101862967014], ['sur_refl_b05_mean_2001-02-01_0.5_deg', 0.006208175327628851], ['sur_refl_b01_mean_2000-06-01_0.5_deg', 0.006151949055492878], ['cec_100-200cm_mean_0.5_deg', 0.006108108442276716], ['nitrogen_60-100cm_mean_0.5_deg', 0.006016800180077553], ['sur_refl_b02_mean_2000-12-01_0.5_deg', 0.0060029360465705395], ['sur_refl_b02_mean_2000-03-01_0.5_deg', 0.005768186412751675], ['sur_refl_b01_mean_2001-02-01_0.5_deg', 0.005767920520156622], ['wc2.1_0.5_deg_bio_15', 0.0057669589295983315], ['sur_refl_b02_mean_2000-07-01_0.5_deg', 0.005739924497902393], ['nitrogen_5-15cm_mean_0.5_deg', 0.005642445292323828], ['sur_refl_b05_mean_2000-10-01_0.5_deg', 0.005627358797937632], ['sand_5-15cm_mean_0.5_deg', 0.005503627937287092], ['cfvo_100-200cm_mean_0.5_deg', 0.0054604532197117805], ['sur_refl_b05_mean_2000-05-01_0.5_deg', 0.0053638736717402935], ['sur_refl_b04_mean_2000-10-01_0.5_deg', 0.005297145806252956], ['sur_refl_b02_mean_2001-02-01_0.5_deg', 0.0052858516573905945], ['sur_refl_b01_mean_2000-10-01_0.5_deg', 0.005184946581721306], ['sur_refl_b04_mean_2001-01-01_0.5_deg', 0.005170013755559921], ['nitrogen_0-5cm_mean_0.5_deg', 0.00513349799439311], ['wc2.1_0.5_deg_bio_14', 0.005122731439769268], ['sur_refl_b01_mean_2000-03-01_0.5_deg', 0.00505547970533371], ['soc_100-200cm_mean_0.5_deg', 0.0050531961023807526], ['ocs_0-30cm_mean_0.5_deg', 0.005014753434807062], ['sand_60-100cm_mean_0.5_deg', 0.004933855962008238], ['soc_30-60cm_mean_0.5_deg', 0.004889373667538166], ['sur_refl_b01_mean_2000-09-01_0.5_deg', 0.004877764731645584], ['sur_refl_b01_mean_2000-12-01_0.5_deg', 0.004852965474128723], ['sur_refl_b05_mean_2000-11-01_0.5_deg', 0.004778963979333639], ['phh2o_0-5cm_mean_0.5_deg', 0.004689606837928295], ['sur_refl_b04_mean_2000-11-01_0.5_deg', 0.004571404308080673], ['cfvo_0-5cm_mean_0.5_deg', 0.004548099357634783], ['sur_refl_b02_mean_2000-06-01_0.5_deg', 0.004468455445021391], ['sur_refl_b01_mean_2000-07-01_0.5_deg', 0.004440587479621172], ['sur_refl_b02_mean_2000-10-01_0.5_deg', 0.004402820020914078], ['bdod_30-60cm_mean_0.5_deg', 0.004185010679066181], ['sur_refl_b05_mean_2000-04-01_0.5_deg', 0.004176756367087364], ['sur_refl_b03_mean_2001-01-01_0.5_deg', 0.0038638319820165634], ['sur_refl_b05_mean_2000-03-01_0.5_deg', 0.0037721714470535517], ['sur_refl_b05_mean_2000-06-01_0.5_deg', 0.003500852268189192], ['nitrogen_30-60cm_mean_0.5_deg', 0.0034037549048662186], ['bdod_15-30cm_mean_0.5_deg', 0.0029864059761166573], ['sur_refl_b03_mean_2000-08-01_0.5_deg', 0.002833561971783638], ['nitrogen_100-200cm_mean_0.5_deg', 0.002493561478331685], ['phh2o_15-30cm_mean_0.5_deg', 0.0016296453541144729]]",/DATA/lusk/thesis/traits/results/training/2023-06-19_19-57-20/iNat_Dispersal.unit.length_05deg_ln_2023-06-19_19-57-20,10.0,20.93540353301549,0.0001,42.0,,,,
